InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540058,22383,LUNCH BAG SUKI DESIGN,10,2011-09-14 17:17:00,1.25,13039.0,United Kingdom
542688,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-08-03 08:54:00,2.48,13491.0,United Kingdom
536877,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-03-07 12:55:00,7.58,12493.0,United Kingdom
537969,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-04-14 16:47:00,1.7,12674.0,Portugal
539738,22383,LUNCH BAG SUKI DESIGN,12,2011-07-12 16:25:00,2.13,12981.0,United Kingdom
538378,22383,LUNCH BAG SUKI DESIGN,2,2011-11-11 14:54:00,0.49,12755.0,United Kingdom
536778,20727,LUNCH BAG BLACK SKULL,8,2011-09-01 16:04:00,1.21,12479.0,Netherlands
541687,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-03-30 19:27:00,2.31,13307.0,United Kingdom
540734,22633,HAND WARMER UNION JACK,9,2011-07-03 15:42:00,4.26,13140.0,Netherlands
536198,22803,PINK SPOTTY CUP,13,2011-04-03 13:09:00,3.24,12382.0,United Kingdom
539726,71053,WHITE METAL LANTERN,11,2011-08-26 19:56:00,3.86,12980.0,United Kingdom
538208,47566,PARTY BUNTING,14,2011-06-23 19:52:00,6.48,12721.0,United Kingdom
537390,20727,LUNCH BAG BLACK SKULL,5,2011-02-04 16:46:00,3.12,12576.0,  United Kingdom  
536637,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-11-04 11:33:00,0.95,12455.0,United Kingdom
540646,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-05-28 17:17:00,12.71,13120.0,  United Kingdom  
536087,47566,PARTY BUNTING,5,2011-10-26 08:30:00,3.59,12367.0,United Kingdom
536081,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-08-03 09:26:00,1.36,12365.0,United Kingdom
539709,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-10-26 19:48:00,3.93,12980.0,United Kingdom
542872,22803,PINK SPOTTY CUP,5,2011-06-20 14:35:00,2.25,13515.0,United Kingdom
537647,84029E,RED WOOLLY HOTTIE WHITE HEART,21,2010-07-01 10:58:00,9.27,12616.0,United Kingdom
540912,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-09-06 09:52:00,6.4,13160.0,United Kingdom
539852,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-10-02 08:59:00,2.82,13001.0,Netherlands
538323,21871,SAVE THE PLANET MUG,8,2011-03-31 13:15:00,0.82,12744.0,Belgium
540961,22423,REGENCY CAKESTAND 3 TIER,10,2011-07-29 17:20:00,9.5,13168.0,United Kingdom
540514,22803,PINK SPOTTY CUP,6,2011-06-26 13:16:00,4.57,13108.0,Switzerland
537737,71053,WHITE METAL LANTERN,4,2011-12-03 18:16:00,3.18,12628.0,United Kingdom
536772,22803,PINK SPOTTY CUP,2,2011-09-20 11:43:00,0.96,12477.0,United Kingdom
538695,22632,HAND WARMER RED POLKA DOT,9,2010-04-25 11:53:00,5.86,12796.0,Australia
538237,22632,HAND WARMER RED POLKA DOT,8,2011-11-06 12:05:00,1.36,12730.0,United Kingdom
542937,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-04-25 11:18:00,5.88,13528.0,Switzerland
539462,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-09-11 15:26:00,3.92,12932.0,United Kingdom
536153,37410,TWO DOOR CURTAIN,4,2011-05-28 08:04:00,10.41,12374.0,United Kingdom
541466,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-06-23 16:36:00,4.5,13263.0,Switzerland
538135,21871,SAVE THE PLANET MUG,12,2011-04-27 17:06:00,3.61,12708.0,United Kingdom
536864,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-09-04 13:49:00,3.72,12491.0,Portugal
538288,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2011-02-04 12:02:00,10.09,12740.0,United Kingdom
537858,20727,LUNCH BAG BLACK SKULL,14,2011-08-06 10:25:00,1.99,12647.0,United Kingdom
540504,20725,LUNCH BAG RED RETROSPOT,6,2011-07-26 19:06:00,2.37,13107.0,Spain
542458,22632,HAND WARMER RED POLKA DOT,6,2011-06-23 18:12:00,1.25,13447.0,France
542204,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-07-05 14:17:00,5.41,13397.0,United Kingdom
539063,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-05-08 16:36:00,0.75,12863.0,EIRE
541974,84406B,CREAM CUPID HEARTS COAT HANGER,11,2011-07-18 10:44:00,4.28,13349.0,United Kingdom
539387,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-11-05 17:04:00,2.88,12915.0,United Kingdom
540527,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-08-27 12:06:00,5.29,13109.0,United Kingdom
541426,20727,LUNCH BAG BLACK SKULL,6,2010-10-04 08:04:00,1.26,13253.0,Spain
542497,22803,PINK SPOTTY CUP,12,2011-11-03 19:17:00,1.93,13455.0,United Kingdom
538398,84406B,CREAM CUPID HEARTS COAT HANGER,15,2011-11-18 13:52:00,3.2,12760.0,United Kingdom
542151,37410,TWO DOOR CURTAIN,5,2011-09-27 13:02:00,6.71,13389.0,United Kingdom
538280,22803,PINK SPOTTY CUP,22,2011-08-27 19:06:00,4.06,12740.0,United Kingdom
542815,71053,WHITE METAL LANTERN,14,2011-07-22 09:20:00,3.92,13506.0,United Kingdom
536253,22632,HAND WARMER RED POLKA DOT,10,2011-08-17 19:46:00,1.71,12395.0,Switzerland
540974,37410,TWO DOOR CURTAIN,12,2011-09-28 17:32:00,26.66,13171.0,United Kingdom
542030,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-02-08 18:52:00,1.7,13361.0,United Kingdom
539667,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-09-26 08:04:00,1.53,12974.0,United Kingdom
538173,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-02 13:36:00,1.78,12717.0,United Kingdom
537927,22383,LUNCH BAG SUKI DESIGN,5,2011-09-05 08:42:00,0.94,12659.0,United Kingdom
540402,47566,PARTY BUNTING,3,2011-05-27 18:23:00,2.33,13090.0,United Kingdom
539088,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-10-31 10:24:00,1.02,12865.0,United Kingdom
539119,22423,REGENCY CAKESTAND 3 TIER,6,2011-12-08 16:42:00,22.51,12870.0,United Kingdom
542776,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-11-16 19:44:00,7.46,13503.0,United Kingdom
542222,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-09-11 10:35:00,5.38,13399.0,France
539414,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-05-07 13:52:00,2.67,12923.0,Germany
537686,22803,PINK SPOTTY CUP,7,2011-07-13 12:46:00,1.3,12619.0,United Kingdom
539606,71053,WHITE METAL LANTERN,11,2011-07-17 11:37:00,4.09,12964.0,  United Kingdom  
542720,22383,LUNCH BAG SUKI DESIGN,9,2011-09-30 11:21:00,1.82,13498.0,United Kingdom
536582,22632,HAND WARMER RED POLKA DOT,6,2011-08-16 15:48:00,3.13,12443.0,United Kingdom
541658,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-03-08 18:04:00,6.16,13299.0,United Kingdom
541332,22383,LUNCH BAG SUKI DESIGN,8,2011-11-18 10:54:00,2.62,13239.0,Portugal
537556,22633,HAND WARMER UNION JACK,5,2011-07-18 08:32:00,1.49,12608.0,Switzerland
538848,22632,HAND WARMER RED POLKA DOT,7,2011-09-13 14:22:00,1.38,12821.0,United Kingdom
537259,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-02 09:48:00,7.75,12556.0,Germany
540322,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-05-01 18:07:00,4.61,13080.0,United Kingdom
540253,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-10-28 16:16:00,3.7,13073.0,United Kingdom
539812,47566,PARTY BUNTING,11,2011-08-19 09:26:00,8.08,,United Kingdom
536031,20725,LUNCH BAG RED RETROSPOT,14,2010-12-03 19:16:00,2.01,12354.0,United Kingdom
537058,20727,LUNCH BAG BLACK SKULL,8,2010-06-03 19:24:00,5.17,12521.0,United Kingdom
540465,22632,HAND WARMER RED POLKA DOT,3,2011-08-24 17:11:00,0.89,13102.0,United Kingdom
540790,47566,PARTY BUNTING,9,2011-07-14 15:41:00,4.93,13147.0,United Kingdom
541960,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-08-26 12:48:00,3.43,13348.0,  United Kingdom  
540393,21871,SAVE THE PLANET MUG,13,2011-02-10 08:03:00,6.16,13089.0,United Kingdom
541051,20725,LUNCH BAG RED RETROSPOT,13,2011-06-06 13:38:00,2.65,13186.0,United Kingdom
537222,22803,PINK SPOTTY CUP,14,2010-03-12 12:02:00,2.51,12550.0,United Kingdom
539620,22633,HAND WARMER UNION JACK,22,2011-09-06 09:02:00,5.74,12965.0,Spain
542275,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-10-15 14:22:00,3.06,13410.0,United Kingdom
541951,47566,PARTY BUNTING,7,2011-05-07 15:11:00,4.07,13346.0,United Kingdom
536549,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-08-13 17:04:00,4.2,12436.0,Germany
540169,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-09-28 14:57:00,1.25,13064.0,Netherlands
539968,47566,PARTY BUNTING,2,2011-11-03 10:59:00,4.74,13023.0,France
542969,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-11-13 18:55:00,4.08,13533.0,United Kingdom
542144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-12-30 12:04:00,4.21,13386.0,United Kingdom
538050,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-09-03 11:13:00,3.22,12693.0,United Kingdom
538513,37410,TWO DOOR CURTAIN,18,2011-04-30 13:56:00,15.99,12769.0,Australia
536186,22383,LUNCH BAG SUKI DESIGN,9,2011-07-24 19:29:00,1.52,12381.0,Australia
539284,37410,TWO DOOR CURTAIN,12,2011-06-25 17:47:00,15.59,12898.0,Switzerland
542742,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-02-06 15:26:00,2.48,13499.0,  United Kingdom  
536194,22632,HAND WARMER RED POLKA DOT,7,2011-09-06 17:19:00,2.23,12382.0,United Kingdom
541109,22633,HAND WARMER UNION JACK,12,2011-10-18 08:35:00,2.24,13196.0,United Kingdom
538451,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-11-10 12:15:00,8.93,12767.0,  Germany  
538095,22423,REGENCY CAKESTAND 3 TIER,5,2011-02-23 08:06:00,10.41,12699.0,United Kingdom
542875,37410,TWO DOOR CURTAIN,10,2011-10-29 12:20:00,12.26,13516.0,United Kingdom
541461,22633,HAND WARMER UNION JACK,5,2011-10-08 08:30:00,3.24,13263.0,Switzerland
542399,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-17 08:01:00,5.07,13440.0,  United Kingdom  
542092,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-02 16:17:00,0.64,13375.0,United Kingdom
536589,21871,SAVE THE PLANET MUG,8,2011-03-05 15:39:00,2.53,12443.0,United Kingdom
542234,37410,TWO DOOR CURTAIN,9,2011-10-18 17:06:00,7.58,13400.0,Netherlands
537820,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2011-06-18 12:33:00,6.56,12637.0,United Kingdom
540405,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-04-27 12:51:00,3.37,13090.0,United Kingdom
C542287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-10,2011-09-17 09:11:00,2.97,13412.0,Germany
542880,20725,LUNCH BAG RED RETROSPOT,10,2011-11-17 13:19:00,1.62,13518.0,Australia
539991,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-05-02 13:48:00,7.58,13026.0,United Kingdom
542266,22383,LUNCH BAG SUKI DESIGN,9,2011-11-03 10:22:00,1.81,13408.0,United Kingdom
542547,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-10-12 16:16:00,4.15,13462.0,United Kingdom
539043,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-06-08 14:38:00,1.72,12859.0,United Kingdom
542644,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2011-12-07 18:16:00,5.35,13484.0,United Kingdom
536387,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-20 11:07:00,2.35,12415.0,Switzerland
541177,22803,PINK SPOTTY CUP,11,2011-08-07 08:10:00,3.06,13210.0,United Kingdom
C538640,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-4,2011-11-12 13:29:00,1.96,12792.0,United Kingdom
542819,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-06-22 17:58:00,5.39,13506.0,United Kingdom
542686,22803,PINK SPOTTY CUP,8,2011-09-30 17:09:00,1.97,13491.0,United Kingdom
542909,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-04-07 11:58:00,3.24,13524.0,United Kingdom
542364,22383,LUNCH BAG SUKI DESIGN,4,2011-01-28 08:26:00,0.61,13431.0,United Kingdom
540847,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-10-31 12:38:00,23.87,13156.0,Australia
541292,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-10-22 09:00:00,6.51,13233.0,United Kingdom
542780,22383,LUNCH BAG SUKI DESIGN,19,2011-08-12 10:25:00,2.67,13503.0,United Kingdom
541744,22423,REGENCY CAKESTAND 3 TIER,4,2011-01-27 15:13:00,12.37,13315.0,United Kingdom
542212,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2010-08-03 10:48:00,4.37,13397.0,United Kingdom
542832,20727,LUNCH BAG BLACK SKULL,10,2011-08-07 13:50:00,2.8,13509.0,Switzerland
536899,37410,TWO DOOR CURTAIN,9,2010-11-23 13:19:00,35.5,12495.0,Switzerland
537786,37410,TWO DOOR CURTAIN,8,2011-11-04 12:46:00,13.96,12635.0,United Kingdom
539013,21871,SAVE THE PLANET MUG,6,2011-08-02 19:57:00,2.33,12856.0,Portugal
541648,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-08-27 18:53:00,2.37,13298.0,Netherlands
C536064,84029E,RED WOOLLY HOTTIE WHITE HEART,-2,2011-06-06 17:50:00,1.93,12362.0,United Kingdom
538631,47566,,9,2010-08-04 08:45:00,8.38,12789.0,United Kingdom
539269,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-03-25 13:39:00,7.89,12897.0,United Kingdom
536676,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-09-21 18:50:00,1.61,12466.0,United Kingdom
541753,22632,HAND WARMER RED POLKA DOT,11,2011-12-04 08:58:00,4.2,13317.0,  United Kingdom  
541665,22633,HAND WARMER UNION JACK,3,2011-11-03 17:22:00,0.9,13300.0,United Kingdom
538825,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2011-04-07 09:42:00,1.5,12818.0,United Kingdom
536664,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-03-01 16:14:00,2.6,12460.0,United Kingdom
536051,22803,PINK SPOTTY CUP,4,2011-10-12 10:59:00,1.39,12360.0,United Kingdom
537667,22632,HAND WARMER RED POLKA DOT,17,2011-09-18 18:40:00,2.9,12618.0,United Kingdom
542429,20727,LUNCH BAG BLACK SKULL,12,2011-07-05 13:16:00,2.78,13446.0,United Kingdom
539181,71053,WHITE METAL LANTERN,10,2011-07-27 19:24:00,1.7,12881.0,United Kingdom
537571,22383,LUNCH BAG SUKI DESIGN,5,2010-10-05 16:01:00,2.83,12609.0,United Kingdom
539026,37410,TWO DOOR CURTAIN,10,2011-08-25 15:56:00,35.13,12858.0,Netherlands
536481,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-20 18:03:00,2.96,12429.0,United Kingdom
541078,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-10-09 17:27:00,7.34,13190.0,EIRE
540291,71053,WHITE METAL LANTERN,10,2010-08-06 15:57:00,7.09,13077.0,United Kingdom
540661,22423,REGENCY CAKESTAND 3 TIER,9,2011-09-14 18:21:00,20.91,13123.0,United Kingdom
542768,21232,STRAWBERRY CERAMIC TRINKET BOX,20,2011-09-28 14:49:00,4.8,13502.0,  United Kingdom  
538574,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-02-08 18:01:00,3.4,12780.0,United Kingdom
538581,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-10-13 10:26:00,1.54,12781.0,United Kingdom
537438,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-12-12 19:59:00,7.37,12584.0,United Kingdom
538516,22752,SET 7 BABUSHKA NESTING BOXES,21,2010-01-09 09:11:00,17.74,12769.0,Australia
540716,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2011-03-04 16:23:00,1.97,13138.0,United Kingdom
541686,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-18 10:54:00,2.43,13307.0,United Kingdom
C540505,22423,REGENCY CAKESTAND 3 TIER,-6,2010-11-19 09:15:00,21.53,13107.0,Spain
539344,20727,LUNCH BAG BLACK SKULL,13,2011-07-25 10:43:00,1.4,12906.0,Australia
539622,47566,PARTY BUNTING,14,2011-09-14 15:44:00,14.64,12965.0,Spain
537134,22383,LUNCH BAG SUKI DESIGN,14,2011-08-28 11:24:00,2.92,12538.0,United Kingdom
536965,20725,LUNCH BAG RED RETROSPOT,9,2011-08-09 16:03:00,2.1,12506.0,United Kingdom
542465,22632,HAND WARMER RED POLKA DOT,11,2011-11-04 10:55:00,1.58,13450.0,United Kingdom
541019,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-01-23 11:35:00,3.46,13177.0,EIRE
541306,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-06-29 19:39:00,4.65,13234.0,EIRE
539529,47566,PARTY BUNTING,7,2010-06-11 16:06:00,12.46,12940.0,United Kingdom
541136,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-04-24 09:13:00,3.36,13200.0,United Kingdom
536711,20727,LUNCH BAG BLACK SKULL,10,2011-03-22 15:15:00,2.44,12470.0,  France  
539391,22633,HAND WARMER UNION JACK,3,2011-08-08 16:54:00,1.25,12916.0,United Kingdom
538665,37410,TWO DOOR CURTAIN,21,2011-07-20 10:48:00,26.54,12794.0,Australia
542952,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-08-06 14:04:00,5.89,13530.0,United Kingdom
537673,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-01-18 11:19:00,7.4,12618.0,United Kingdom
541931,21871,SAVE THE PLANET MUG,17,2009-12-26 14:39:00,3.45,13343.0,United Kingdom
542079,22633,HAND WARMER UNION JACK,3,2011-11-15 19:05:00,0.66,13370.0,United Kingdom
536937,20725,LUNCH BAG RED RETROSPOT,5,2011-08-11 14:47:00,2.96,12500.0,United Kingdom
538131,22086,PAPER CHAIN KIT 50'S CHRISTMAS,9,2011-11-15 16:39:00,4.05,12708.0,United Kingdom
539350,22423,REGENCY CAKESTAND 3 TIER,5,2011-11-07 15:48:00,13.59,12907.0,United Kingdom
540644,20727,LUNCH BAG BLACK SKULL,16,2011-07-03 15:32:00,2.08,13120.0,United Kingdom
540697,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-09-08 08:00:00,2.83,13133.0,United Kingdom
536712,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2011-03-03 16:07:00,9.37,12470.0,France
538773,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2011-07-27 11:05:00,1.43,12810.0,Netherlands
C539011,22632,HAND WARMER RED POLKA DOT,-14,2011-11-28 17:51:00,1.71,12856.0,Portugal
537163,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-03-26 11:26:00,2.01,12542.0,United Kingdom
540310,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-07-28 12:04:00,8.69,13079.0,United Kingdom
540828,21232,STRAWBERRY CERAMIC TRINKET BOX,14,2011-04-08 10:16:00,1.65,13153.0,United Kingdom
541408,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-25 14:16:00,29.3,13248.0,United Kingdom
542173,22423,REGENCY CAKESTAND 3 TIER,4,2011-08-29 18:32:00,13.27,13391.0,Spain
542158,71053,WHITE METAL LANTERN,10,2011-06-22 14:49:00,4.43,13390.0,United Kingdom
536583,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2011-06-09 12:33:00,1.76,12443.0,United Kingdom
542116,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-10-09 12:47:00,2.92,13384.0,Switzerland
542991,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-10-23 09:55:00,1.69,13537.0,United Kingdom
536432,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-08-20 10:35:00,9.18,12420.0,United Kingdom
540176,22423,REGENCY CAKESTAND 3 TIER,7,2011-04-30 11:54:00,7.96,13067.0,United Kingdom
540163,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-03-23 16:03:00,2.07,13063.0,United Kingdom
539336,22803,PINK SPOTTY CUP,2,2011-10-21 14:37:00,1.71,12905.0,United Kingdom
536337,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-04-26 16:30:00,2.99,12407.0,United Kingdom
541393,47566,PARTY BUNTING,10,2011-11-20 11:16:00,15.54,13248.0,United Kingdom
C542522,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-2,2011-05-31 17:44:00,3.96,13458.0,United Kingdom
539169,47566,PARTY BUNTING,21,2011-06-03 19:00:00,15.09,12880.0,United Kingdom
541829,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-11-21 16:17:00,1.13,13326.0,  Germany  
536554,20725,LUNCH BAG RED RETROSPOT,7,2011-05-22 14:13:00,0.93,12438.0,United Kingdom
536270,22803,PINK SPOTTY CUP,14,2011-10-12 19:53:00,3.53,12397.0,United Kingdom
536386,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-05-09 13:58:00,1.17,12415.0,Switzerland
539573,22633,HAND WARMER UNION JACK,4,2011-11-06 16:54:00,1.4,12955.0,United Kingdom
538077,47566,PARTY BUNTING,14,2011-10-28 12:52:00,5.7,12697.0,EIRE
537831,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-09-06 19:03:00,2.59,12639.0,United Kingdom
541343,71053,WHITE METAL LANTERN,10,2011-02-04 10:03:00,3.65,13239.0,Portugal
539408,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-02-12 10:37:00,1.94,12921.0,United Kingdom
541348,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-11-29 08:42:00,0.95,13241.0,United Kingdom
541741,22632,HAND WARMER RED POLKA DOT,5,2011-09-15 16:25:00,1.04,13315.0,United Kingdom
539726,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2011-08-26 19:56:00,10.94,12980.0,United Kingdom
542870,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-07-15 11:37:00,5.89,13515.0,United Kingdom
537697,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-11-17 12:16:00,1.05,12622.0,France
536175,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-06-28 18:16:00,4.86,12379.0,United Kingdom
539105,22383,LUNCH BAG SUKI DESIGN,10,2011-10-10 13:37:00,2.6,12868.0,United Kingdom
541678,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-06-06 10:29:00,2.86,13305.0,Germany
540243,22803,PINK SPOTTY CUP,12,2010-08-15 16:16:00,4.46,13071.0,United Kingdom
542843,22383,LUNCH BAG SUKI DESIGN,12,2011-10-16 13:47:00,2.17,13510.0,United Kingdom
537136,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-07-01 08:17:00,7.76,12538.0,United Kingdom
540040,21871,SAVE THE PLANET MUG,3,2011-09-19 19:46:00,2.05,13036.0,United Kingdom
539721,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-02-12 08:15:00,5.51,12980.0,United Kingdom
540742,22423,REGENCY CAKESTAND 3 TIER,11,2010-11-03 16:54:00,33.83,13140.0,Netherlands
541652,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-11-03 16:48:00,2.74,13299.0,United Kingdom
541338,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-08-18 10:18:00,6.54,13239.0,Portugal
539234,20727,LUNCH BAG BLACK SKULL,4,2010-12-26 08:22:00,1.31,12891.0,United Kingdom
539598,22632,HAND WARMER RED POLKA DOT,5,2011-08-28 11:32:00,1.88,12963.0,  United Kingdom  
539673,21871,SAVE THE PLANET MUG,4,2011-10-18 08:49:00,0.7,12976.0,Portugal
537326,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-10-05 10:21:00,2.16,12567.0,United Kingdom
538213,22803,PINK SPOTTY CUP,3,2011-11-10 14:52:00,0.85,12722.0,United Kingdom
541359,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-06-25 17:52:00,1.67,13243.0,United Kingdom
541356,22383,LUNCH BAG SUKI DESIGN,10,2011-10-26 16:49:00,1.74,13243.0,United Kingdom
537201,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-11-23 10:56:00,9.33,12550.0,  United Kingdom  
542359,20725,LUNCH BAG RED RETROSPOT,3,2011-12-01 08:54:00,0.86,13429.0,United Kingdom
536868,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-08-30 19:44:00,1.28,12492.0,United Kingdom
539613,22383,LUNCH BAG SUKI DESIGN,12,2010-10-06 15:59:00,3.08,12964.0,United Kingdom
542300,22383,LUNCH BAG SUKI DESIGN,19,2011-03-31 17:34:00,3.86,13414.0,United Kingdom
537679,21232,STRAWBERRY CERAMIC TRINKET BOX,20,2011-01-18 19:11:00,2.82,12618.0,United Kingdom
536357,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-08-15 09:26:00,2.06,12413.0,United Kingdom
537966,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-16 09:59:00,1.84,12673.0,EIRE
540849,22633,HAND WARMER UNION JACK,11,2011-06-13 09:14:00,5.68,13156.0,Australia
536679,22383,LUNCH BAG SUKI DESIGN,2,2011-11-25 08:01:00,0.47,12467.0,United Kingdom
540384,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-11-06 18:39:00,4.18,,United Kingdom
542710,22632,HAND WARMER RED POLKA DOT,9,2011-09-06 12:00:00,2.66,13496.0,Germany
538635,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-10-31 08:07:00,4.17,12790.0,United Kingdom
542614,22803,PINK SPOTTY CUP,11,2011-10-24 11:30:00,1.79,13478.0,United Kingdom
541535,37410,TWO DOOR CURTAIN,5,2011-03-04 12:32:00,13.53,13272.0,United Kingdom
536335,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-05-19 16:54:00,1.61,12407.0,United Kingdom
540956,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2011-09-21 13:23:00,2.35,13168.0,United Kingdom
C542089,22752,SET 7 BABUSHKA NESTING BOXES,-7,2011-04-10 17:47:00,3.65,13373.0,Australia
539072,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-09-09 18:54:00,2.68,12864.0,United Kingdom
537749,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-14 13:57:00,3.43,12630.0,United Kingdom
